datum,zaehlstelle,uhrzeit_start,uhrzeit_ende,richtung_1,richtung_2,gesamt,min.temp,max.temp,niederschlag,bewoelkung,sonnenstunden,kommentar
2023.05.23,Olympia,00:00:00,23.59,1554.0,1530.0,3084.0,12.5,21.8,0.0,83,4.5,
2023.05.24,Olympia,00:00:00,23.59,1555.0,1662.0,3217.0,10.9,15.9,0.2,98,2.0,
2023.05.25,Olympia,00:00:00,23.59,1937.0,2038.0,3975.0,10.6,21.2,0.0,76,4.5,
2023.05.26,Olympia,00:00:00,23.59,1606.0,1638.0,3244.0,10.1,23.5,0.0,36,11.9,
2023.05.27,Olympia,00:00:00,23.59,1491.0,1558.0,3049.0,11.2,22.5,0.0,6,14.4,
2023.05.28,Olympia,00:00:00,23.59,2135.0,2007.0,4142.0,9.4,22.9,0.0,3,14.7,
2023.05.29,Olympia,00:00:00,23.59,2170.0,2062.0,4232.0,8.9,24.2,0.0,11,14.7,
2023.05.30,Olympia,00:00:00,23.59,1587.0,1579.0,3166.0,12.1,23.6,0.0,51,12.7,
2023.05.31,Olympia,00:00:00,23.59,1982.0,1989.0,3971.0,10.8,23.7,0.0,0,15.0,
2023.05.01,Hirsch,00:00:00,23.59,225.0,197.0,422.0,6.0,13.0,7.7,98,0.9,
2023.05.02,Hirsch,00:00:00,23.59,922.0,999.0,1921.0,5.9,14.1,2.6,86,0.8,
2023.05.03,Hirsch,00:00:00,23.59,1174.0,1216.0,2390.0,5.4,17.6,0.0,48,6.8,
2023.05.04,Hirsch,00:00:00,23.59,1505.0,1612.0,3117.0,6.0,20.6,0.0,60,13.3,
2023.05.05,Hirsch,00:00:00,23.59,1080.0,1128.0,2208.0,7.8,23.5,13.9,78,8.5,
2023.05.06,Hirsch,00:00:00,23.59,536.0,598.0,1134.0,11.2,20.4,0.0,96,5.1,
2023.05.07,Hirsch,00:00:00,23.59,838.0,779.0,1617.0,10.4,22.6,0.0,89,9.8,
2023.05.08,Hirsch,00:00:00,23.59,1032.0,1055.0,2087.0,10.8,16.8,0.0,95,4.1,
2023.05.09,Hirsch,00:00:00,23.59,1522.0,1562.0,3084.0,7.5,21.2,7.7,70,11.1,
2023.05.10,Hirsch,00:00:00,23.59,529.0,563.0,1092.0,8.8,15.9,20.3,98,0.9,
2023.05.11,Hirsch,00:00:00,23.59,395.0,383.0,778.0,7.9,10.1,18.2,94,0.0,
2023.05.12,Hirsch,00:00:00,23.59,674.0,657.0,1331.0,8.8,13.2,0.0,99,0.0,
2023.05.13,Hirsch,00:00:00,23.59,382.0,361.0,743.0,8.6,14.0,0.1,99,0.6,
2023.05.14,Hirsch,00:00:00,23.59,377.0,379.0,756.0,9.2,17.0,0.0,98,3.0,
2023.05.15,Hirsch,00:00:00,23.59,928.0,954.0,1882.0,9.4,17.1,0.6,88,2.4,
2023.05.16,Hirsch,00:00:00,23.59,694.0,735.0,1429.0,8.2,13.2,12.1,96,0.0,
2023.05.17,Hirsch,00:00:00,23.59,1011.0,1049.0,2060.0,6.2,14.3,0.0,100,5.7,
2023.05.18,Hirsch,00:00:00,23.59,548.0,505.0,1053.0,4.5,14.6,0.0,73,5.6,
2023.05.19,Hirsch,00:00:00,23.59,838.0,840.0,1678.0,8.1,15.4,0.0,98,3.0,
2023.05.20,Hirsch,00:00:00,23.59,622.0,622.0,1244.0,11.0,23.3,0.0,91,5.3,
2023.05.21,Hirsch,00:00:00,23.59,795.0,818.0,1613.0,13.1,27.3,0.0,84,10.2,
2023.05.22,Hirsch,00:00:00,23.59,1512.0,1561.0,3073.0,10.6,26.1,0.0,38,14.0,
2023.05.23,Hirsch,00:00:00,23.59,1206.0,1241.0,2447.0,12.5,21.8,0.0,83,4.5,
2023.05.24,Hirsch,00:00:00,23.59,1204.0,1230.0,2434.0,10.9,15.9,0.2,98,2.0,
2023.05.25,Hirsch,00:00:00,23.59,1334.0,1357.0,2691.0,10.6,21.2,0.0,76,4.5,
2023.05.26,Hirsch,00:00:00,23.59,1174.0,1221.0,2395.0,10.1,23.5,0.0,36,11.9,
2023.05.27,Hirsch,00:00:00,23.59,717.0,693.0,1410.0,11.2,22.5,0.0,6,14.4,
2023.05.28,Hirsch,00:00:00,23.59,730.0,766.0,1496.0,9.4,22.9,0.0,3,14.7,
2023.05.29,Hirsch,00:00:00,23.59,830.0,799.0,1629.0,8.9,24.2,0.0,11,14.7,
2023.05.30,Hirsch,00:00:00,23.59,1264.0,1246.0,2510.0,12.1,23.6,0.0,51,12.7,
2023.05.31,Hirsch,00:00:00,23.59,1331.0,1357.0,2688.0,10.8,23.7,0.0,0,15.0,
2023.05.01,Margareten,00:00:00,23.59,707.0,692.0,1399.0,6.0,13.0,7.7,98,0.9,
2023.05.02,Margareten,00:00:00,23.59,1892.0,1933.0,3825.0,5.9,14.1,2.6,86,0.8,
2023.05.03,Margareten,00:00:00,23.59,2334.0,2338.0,4672.0,5.4,17.6,0.0,48,6.8,
2023.05.04,Margareten,00:00:00,23.59,2780.0,2832.0,5612.0,6.0,20.6,0.0,60,13.3,
2023.05.05,Margareten,00:00:00,23.59,2348.0,2421.0,4769.0,7.8,23.5,13.9,78,8.5,
2023.05.06,Margareten,00:00:00,23.59,1796.0,1762.0,3558.0,11.2,20.4,0.0,96,5.1,
2023.05.07,Margareten,00:00:00,23.59,1771.0,1635.0,3406.0,10.4,22.6,0.0,89,9.8,
2023.05.08,Margareten,00:00:00,23.59,2193.0,2215.0,4408.0,10.8,16.8,0.0,95,4.1,
2023.05.09,Margareten,00:00:00,23.59,2731.0,2739.0,5470.0,7.5,21.2,7.7,70,11.1,
2023.05.10,Margareten,00:00:00,23.59,1239.0,1246.0,2485.0,8.8,15.9,20.3,98,0.9,
2023.05.11,Margareten,00:00:00,23.59,988.0,971.0,1959.0,7.9,10.1,18.2,94,0.0,
2023.05.12,Margareten,00:00:00,23.59,1554.0,1596.0,3150.0,8.8,13.2,0.0,99,0.0,
2023.05.13,Margareten,00:00:00,23.59,1355.0,1438.0,2793.0,8.6,14.0,0.1,99,0.6,
2023.05.14,Margareten,00:00:00,23.59,1099.0,1026.0,2125.0,9.2,17.0,0.0,98,3.0,
2023.05.15,Margareten,00:00:00,23.59,1799.0,1770.0,3569.0,9.4,17.1,0.6,88,2.4,
2023.05.16,Margareten,00:00:00,23.59,1432.0,1418.0,2850.0,8.2,13.2,12.1,96,0.0,
2023.05.17,Margareten,00:00:00,23.59,2021.0,1943.0,3964.0,6.2,14.3,0.0,100,5.7,
2023.05.18,Margareten,00:00:00,23.59,1225.0,1170.0,2395.0,4.5,14.6,0.0,73,5.6,
2023.05.19,Margareten,00:00:00,23.59,2344.0,2305.0,4649.0,8.1,15.4,0.0,98,3.0,
2023.05.20,Margareten,00:00:00,23.59,1891.0,1978.0,3869.0,11.0,23.3,0.0,91,5.3,
2023.05.21,Margareten,00:00:00,23.59,1729.0,1657.0,3386.0,13.1,27.3,0.0,84,10.2,
2023.05.22,Margareten,00:00:00,23.59,2764.0,2777.0,5541.0,10.6,26.1,0.0,38,14.0,
2023.05.23,Margareten,00:00:00,23.59,2243.0,2262.0,4505.0,12.5,21.8,0.0,83,4.5,
2023.05.24,Margareten,00:00:00,23.59,2185.0,2222.0,4407.0,10.9,15.9,0.2,98,2.0,
2023.05.25,Margareten,00:00:00,23.59,2460.0,2474.0,4934.0,10.6,21.2,0.0,76,4.5,
2023.05.26,Margareten,00:00:00,23.59,2549.0,2551.0,5100.0,10.1,23.5,0.0,36,11.9,
2023.05.27,Margareten,00:00:00,23.59,1883.0,1888.0,3771.0,11.2,22.5,0.0,6,14.4,
2023.05.28,Margareten,00:00:00,23.59,1635.0,1554.0,3189.0,9.4,22.9,0.0,3,14.7,
2023.05.29,Margareten,00:00:00,23.59,1702.0,1692.0,3394.0,8.9,24.2,0.0,11,14.7,
2023.05.30,Margareten,00:00:00,23.59,2385.0,2416.0,4801.0,12.1,23.6,0.0,51,12.7,
2023.05.31,Margareten,00:00:00,23.59,2549.0,2464.0,5013.0,10.8,23.7,0.0,0,15.0,
2023.05.01,Erhardt,00:00:00,23.59,1177.0,1084.0,2261.0,6.0,13.0,7.7,98,0.9,
2023.05.02,Erhardt,00:00:00,23.59,2340.0,2222.0,4562.0,5.9,14.1,2.6,86,0.8,
2023.05.03,Erhardt,00:00:00,23.59,3318.0,3157.0,6475.0,5.4,17.6,0.0,48,6.8,
2023.05.04,Erhardt,00:00:00,23.59,4583.0,4281.0,8864.0,6.0,20.6,0.0,60,13.3,
2023.05.05,Erhardt,00:00:00,23.59,3428.0,3148.0,6576.0,7.8,23.5,13.9,78,8.5,
2023.05.06,Erhardt,00:00:00,23.59,3300.0,3060.0,6360.0,11.2,20.4,0.0,96,5.1,
2023.05.07,Erhardt,00:00:00,23.59,4074.0,3686.0,7760.0,10.4,22.6,0.0,89,9.8,
2023.05.08,Erhardt,00:00:00,23.59,2665.0,2535.0,5200.0,10.8,16.8,0.0,95,4.1,
2023.05.09,Erhardt,00:00:00,23.59,4231.0,3947.0,8178.0,7.5,21.2,7.7,70,11.1,
2023.05.10,Erhardt,00:00:00,23.59,1507.0,1516.0,3023.0,8.8,15.9,20.3,98,0.9,
2023.05.11,Erhardt,00:00:00,23.59,1121.0,1016.0,2137.0,7.9,10.1,18.2,94,0.0,
2023.05.12,Erhardt,00:00:00,23.59,2130.0,2108.0,4238.0,8.8,13.2,0.0,99,0.0,
2023.05.13,Erhardt,00:00:00,23.59,1864.0,1779.0,3643.0,8.6,14.0,0.1,99,0.6,
2023.05.14,Erhardt,00:00:00,23.59,1772.0,1739.0,3511.0,9.2,17.0,0.0,98,3.0,
2023.05.15,Erhardt,00:00:00,23.59,2303.0,2107.0,4410.0,9.4,17.1,0.6,88,2.4,
2023.05.16,Erhardt,00:00:00,23.59,1742.0,1681.0,3423.0,8.2,13.2,12.1,96,0.0,
2023.05.17,Erhardt,00:00:00,23.59,2679.0,2564.0,5243.0,6.2,14.3,0.0,100,5.7,
2023.05.18,Erhardt,00:00:00,23.59,2484.0,2195.0,4679.0,4.5,14.6,0.0,73,5.6,
2023.05.19,Erhardt,00:00:00,23.59,4215.0,4163.0,8378.0,8.1,15.4,0.0,98,3.0,
2023.05.20,Erhardt,00:00:00,23.59,3460.0,3060.0,6520.0,11.0,23.3,0.0,91,5.3,
2023.05.21,Erhardt,00:00:00,23.59,4190.0,3693.0,7883.0,13.1,27.3,0.0,84,10.2,
2023.05.22,Erhardt,00:00:00,23.59,4202.0,3946.0,8148.0,10.6,26.1,0.0,38,14.0,
2023.05.23,Erhardt,00:00:00,23.59,3131.0,3125.0,6256.0,12.5,21.8,0.0,83,4.5,
2023.05.24,Erhardt,00:00:00,23.59,3030.0,3053.0,6083.0,10.9,15.9,0.2,98,2.0,
2023.05.25,Erhardt,00:00:00,23.59,3809.0,3655.0,7464.0,10.6,21.2,0.0,76,4.5,
2023.05.26,Erhardt,00:00:00,23.59,3825.0,3670.0,7495.0,10.1,23.5,0.0,36,11.9,
2023.05.27,Erhardt,00:00:00,23.59,3585.0,3290.0,6875.0,11.2,22.5,0.0,6,14.4,
2023.05.28,Erhardt,00:00:00,23.59,3828.0,3556.0,7384.0,9.4,22.9,0.0,3,14.7,
2023.05.29,Erhardt,00:00:00,23.59,4066.0,3562.0,7628.0,8.9,24.2,0.0,11,14.7,
2023.05.30,Erhardt,00:00:00,23.59,3718.0,3573.0,7291.0,12.1,23.6,0.0,51,12.7,
2023.05.31,Erhardt,00:00:00,23.59,4287.0,4079.0,8366.0,10.8,23.7,0.0,0,15.0,
2023.06.01,Arnulf,00:00:00,23.59,2192.0,115.0,2307.0,12.2,25.5,0.0,64,12.8,
2023.06.02,Arnulf,00:00:00,23.59,1925.0,113.0,2038.0,12.7,25.7,0.0,45,15.1,
2023.06.03,Arnulf,00:00:00,23.59,1485.0,56.0,1541.0,11.8,23.5,0.0,11,13.5,
2023.06.04,Arnulf,00:00:00,23.59,1275.0,80.0,1355.0,9.9,24.1,0.0,50,12.7,
2023.06.05,Arnulf,00:00:00,23.59,1633.0,70.0,1703.0,13.4,23.1,0.0,85,7.0,
2023.06.06,Arnulf,00:00:00,23.59,1960.0,89.0,2049.0,12.5,23.0,0.0,56,7.7,
2023.06.07,Arnulf,00:00:00,23.59,2050.0,101.0,2151.0,11.3,25.7,0.0,9,14.2,
2023.06.08,Arnulf,00:00:00,23.59,1168.0,44.0,1212.0,11.3,26.2,7.1,54,11.1,
2023.06.09,Arnulf,00:00:00,23.59,1675.0,104.0,1779.0,13.1,26.0,0.0,24,13.5,
2023.06.10,Arnulf,00:00:00,23.59,1373.0,71.0,1444.0,13.0,25.3,0.0,29,11.3,
2023.06.11,Arnulf,00:00:00,23.59,1226.0,87.0,1313.0,13.8,26.0,0.0,11,14.3,
2023.06.12,Arnulf,00:00:00,23.59,2283.0,111.0,2394.0,14.2,25.3,0.0,0,15.4,
2023.06.13,Arnulf,00:00:00,23.59,2591.0,127.0,2718.0,11.8,24.0,0.0,0,15.5,
2023.06.14,Arnulf,00:00:00,23.59,2529.0,158.0,2687.0,9.6,24.7,0.0,13,13.6,
2023.06.15,Arnulf,00:00:00,23.59,2506.0,123.0,2629.0,12.3,24.2,0.0,49,7.8,
2023.06.16,Arnulf,00:00:00,23.59,2114.0,102.0,2216.0,11.7,25.2,0.0,54,10.2,
2023.06.17,Arnulf,00:00:00,23.59,1620.0,97.0,1717.0,13.8,26.8,0.0,24,13.4,
2023.06.18,Arnulf,00:00:00,23.59,1422.0,71.0,1493.0,13.1,30.2,0.0,53,13.4,
2023.06.19,Arnulf,00:00:00,23.59,2254.0,105.0,2359.0,18.2,30.5,1.1,76,9.0,
2023.06.20,Arnulf,00:00:00,23.59,2393.0,111.0,2504.0,17.2,32.6,5.0,74,10.8,
2023.06.21,Arnulf,00:00:00,23.59,2473.0,124.0,2597.0,18.1,28.8,0.0,60,12.0,
2023.06.22,Arnulf,00:00:00,23.59,2220.0,103.0,2323.0,17.7,34.5,20.3,54,12.1,
2023.06.23,Arnulf,00:00:00,23.59,1455.0,94.0,1549.0,15.9,24.2,0.4,91,3.4,
2023.06.24,Arnulf,00:00:00,23.59,1636.0,98.0,1734.0,15.7,25.5,0.0,58,8.0,
2023.06.25,Arnulf,00:00:00,23.59,1368.0,95.0,1463.0,13.1,28.1,0.0,0,15.6,
2023.06.26,Arnulf,00:00:00,23.59,2253.0,112.0,2365.0,15.0,31.9,0.0,39,11.0,
2023.06.27,Arnulf,00:00:00,23.59,2375.0,115.0,2490.0,16.7,22.4,2.0,94,5.9,
2023.06.28,Arnulf,00:00:00,23.59,2302.0,106.0,2408.0,12.9,23.6,0.0,60,7.5,
2023.06.29,Arnulf,00:00:00,23.59,2637.0,146.0,2783.0,12.2,28.5,0.5,40,13.3,
2023.06.30,Arnulf,00:00:00,23.59,1252.0,97.0,1349.0,16.3,22.2,18.1,96,1.1,
2023.06.01,Kreuther,00:00:00,23.59,527.0,379.0,906.0,12.2,25.5,0.0,64,12.8,
2023.06.02,Kreuther,00:00:00,23.59,542.0,377.0,919.0,12.7,25.7,0.0,45,15.1,
2023.06.03,Kreuther,00:00:00,23.59,326.0,285.0,611.0,11.8,23.5,0.0,11,13.5,
2023.06.04,Kreuther,00:00:00,23.59,358.0,313.0,671.0,9.9,24.1,0.0,50,12.7,
2023.06.05,Kreuther,00:00:00,23.59,488.0,389.0,877.0,13.4,23.1,0.0,85,7.0,
2023.06.06,Kreuther,00:00:00,23.59,486.0,374.0,860.0,12.5,23.0,0.0,56,7.7,
2023.06.07,Kreuther,00:00:00,23.59,536.0,414.0,950.0,11.3,25.7,0.0,9,14.2,
2023.06.08,Kreuther,00:00:00,23.59,301.0,263.0,564.0,11.3,26.2,7.1,54,11.1,
2023.06.09,Kreuther,00:00:00,23.59,385.0,341.0,726.0,13.1,26.0,0.0,24,13.5,
2023.06.10,Kreuther,00:00:00,23.59,373.0,274.0,647.0,13.0,25.3,0.0,29,11.3,
2023.06.11,Kreuther,00:00:00,23.59,362.0,302.0,664.0,13.8,26.0,0.0,11,14.3,
2023.06.12,Kreuther,00:00:00,23.59,658.0,505.0,1163.0,14.2,25.3,0.0,0,15.4,
2023.06.13,Kreuther,00:00:00,23.59,782.0,586.0,1368.0,11.8,24.0,0.0,0,15.5,
2023.06.14,Kreuther,00:00:00,23.59,719.0,577.0,1296.0,9.6,24.7,0.0,13,13.6,
2023.06.15,Kreuther,00:00:00,23.59,675.0,560.0,1235.0,12.3,24.2,0.0,49,7.8,
2023.06.16,Kreuther,00:00:00,23.59,653.0,484.0,1137.0,11.7,25.2,0.0,54,10.2,
2023.06.17,Kreuther,00:00:00,23.59,407.0,367.0,774.0,13.8,26.8,0.0,24,13.4,
2023.06.18,Kreuther,00:00:00,23.59,402.0,302.0,704.0,13.1,30.2,0.0,53,13.4,
2023.06.19,Kreuther,00:00:00,23.59,652.0,487.0,1139.0,18.2,30.5,1.1,76,9.0,
2023.06.20,Kreuther,00:00:00,23.59,284.0,85.0,369.0,17.2,32.6,5.0,74,10.8,
2023.06.21,Kreuther,00:00:00,23.59,,,,18.1,28.8,0.0,60,12.0,
2023.06.22,Kreuther,00:00:00,23.59,,,,17.7,34.5,20.3,54,12.1,
2023.06.23,Kreuther,00:00:00,23.59,,,,15.9,24.2,0.4,91,3.4,
2023.06.24,Kreuther,00:00:00,23.59,,,,15.7,25.5,0.0,58,8.0,
2023.06.25,Kreuther,00:00:00,23.59,,,,13.1,28.1,0.0,0,15.6,
2023.06.26,Kreuther,00:00:00,23.59,,,,15.0,31.9,0.0,39,11.0,
2023.06.27,Kreuther,00:00:00,23.59,,,,16.7,22.4,2.0,94,5.9,
2023.06.28,Kreuther,00:00:00,23.59,,,,12.9,23.6,0.0,60,7.5,
2023.06.29,Kreuther,00:00:00,23.59,,,,12.2,28.5,0.5,40,13.3,
2023.06.30,Kreuther,00:00:00,23.59,,,,16.3,22.2,18.1,96,1.1,
2023.06.01,Olympia,00:00:00,23.59,1945.0,1935.0,3880.0,12.2,25.5,0.0,64,12.8,
2023.06.02,Olympia,00:00:00,23.59,1744.0,1740.0,3484.0,12.7,25.7,0.0,45,15.1,
2023.06.03,Olympia,00:00:00,23.59,1617.0,1650.0,3267.0,11.8,23.5,0.0,11,13.5,
2023.06.04,Olympia,00:00:00,23.59,1527.0,1494.0,3021.0,9.9,24.1,0.0,50,12.7,
2023.06.05,Olympia,00:00:00,23.59,1682.0,1667.0,3349.0,13.4,23.1,0.0,85,7.0,
2023.06.06,Olympia,00:00:00,23.59,1820.0,1838.0,3658.0,12.5,23.0,0.0,56,7.7,
2023.06.07,Olympia,00:00:00,23.59,2476.0,2091.0,4567.0,11.3,25.7,0.0,9,14.2,
2023.06.08,Olympia,00:00:00,23.59,1791.0,1673.0,3464.0,11.3,26.2,7.1,54,11.1,
2023.06.09,Olympia,00:00:00,23.59,1405.0,1468.0,2873.0,13.1,26.0,0.0,24,13.5,
2023.06.10,Olympia,00:00:00,23.59,1945.0,1611.0,3556.0,13.0,25.3,0.0,29,11.3,
2023.06.11,Olympia,00:00:00,23.59,2821.0,2001.0,4822.0,13.8,26.0,0.0,11,14.3,
2023.06.12,Olympia,00:00:00,23.59,2146.0,2177.0,4323.0,14.2,25.3,0.0,0,15.4,
2023.06.13,Olympia,00:00:00,23.59,2294.0,2435.0,4729.0,11.8,24.0,0.0,0,15.5,
2023.06.14,Olympia,00:00:00,23.59,2300.0,2314.0,4614.0,9.6,24.7,0.0,13,13.6,
2023.06.15,Olympia,00:00:00,23.59,2170.0,2263.0,4433.0,12.3,24.2,0.0,49,7.8,
2023.06.16,Olympia,00:00:00,23.59,2055.0,2038.0,4093.0,11.7,25.2,0.0,54,10.2,
2023.06.17,Olympia,00:00:00,23.59,2020.0,1763.0,3783.0,13.8,26.8,0.0,24,13.4,
2023.06.18,Olympia,00:00:00,23.59,2144.0,1967.0,4111.0,13.1,30.2,0.0,53,13.4,
2023.06.19,Olympia,00:00:00,23.59,2335.0,2278.0,4613.0,18.2,30.5,1.1,76,9.0,
2023.06.20,Olympia,00:00:00,23.59,3561.0,2631.0,6192.0,17.2,32.6,5.0,74,10.8,
2023.06.21,Olympia,00:00:00,23.59,2467.0,2514.0,4981.0,18.1,28.8,0.0,60,12.0,
2023.06.22,Olympia,00:00:00,23.59,2160.0,2174.0,4334.0,17.7,34.5,20.3,54,12.1,
2023.06.23,Olympia,00:00:00,23.59,1411.0,1359.0,2770.0,15.9,24.2,0.4,91,3.4,
2023.06.24,Olympia,00:00:00,23.59,1844.0,1812.0,3656.0,15.7,25.5,0.0,58,8.0,
2023.06.25,Olympia,00:00:00,23.59,2215.0,2030.0,4245.0,13.1,28.1,0.0,0,15.6,
2023.06.26,Olympia,00:00:00,23.59,2230.0,2291.0,4521.0,15.0,31.9,0.0,39,11.0,
2023.06.27,Olympia,00:00:00,23.59,2349.0,2378.0,4727.0,16.7,22.4,2.0,94,5.9,
2023.06.28,Olympia,00:00:00,23.59,2316.0,2329.0,4645.0,12.9,23.6,0.0,60,7.5,
2023.06.29,Olympia,00:00:00,23.59,2667.0,2652.0,5319.0,12.2,28.5,0.5,40,13.3,
2023.06.30,Olympia,00:00:00,23.59,1059.0,1088.0,2147.0,16.3,22.2,18.1,96,1.1,
2023.06.01,Hirsch,00:00:00,23.59,1332.0,1348.0,2680.0,12.2,25.5,0.0,64,12.8,
2023.06.02,Hirsch,00:00:00,23.59,1011.0,1074.0,2085.0,12.7,25.7,0.0,45,15.1,
2023.06.03,Hirsch,00:00:00,23.59,669.0,609.0,1278.0,11.8,23.5,0.0,11,13.5,
2023.06.04,Hirsch,00:00:00,23.59,658.0,651.0,1309.0,9.9,24.1,0.0,50,12.7,
2023.06.05,Hirsch,00:00:00,23.59,1083.0,1094.0,2177.0,13.4,23.1,0.0,85,7.0,
2023.06.06,Hirsch,00:00:00,23.59,1199.0,1236.0,2435.0,12.5,23.0,0.0,56,7.7,
2023.06.07,Hirsch,00:00:00,23.59,1149.0,1271.0,2420.0,11.3,25.7,0.0,9,14.2,
2023.06.08,Hirsch,00:00:00,23.59,555.0,540.0,1095.0,11.3,26.2,7.1,54,11.1,
2023.06.09,Hirsch,00:00:00,23.59,785.0,816.0,1601.0,13.1,26.0,0.0,24,13.5,
2023.06.10,Hirsch,00:00:00,23.59,606.0,643.0,1249.0,13.0,25.3,0.0,29,11.3,
2023.06.11,Hirsch,00:00:00,23.59,672.0,669.0,1341.0,13.8,26.0,0.0,11,14.3,
2023.06.12,Hirsch,00:00:00,23.59,1549.0,1663.0,3212.0,14.2,25.3,0.0,0,15.4,
2023.06.13,Hirsch,00:00:00,23.59,1731.0,1852.0,3583.0,11.8,24.0,0.0,0,15.5,
2023.06.14,Hirsch,00:00:00,23.59,1662.0,1734.0,3396.0,9.6,24.7,0.0,13,13.6,
2023.06.15,Hirsch,00:00:00,23.59,1596.0,1613.0,3209.0,12.3,24.2,0.0,49,7.8,
2023.06.16,Hirsch,00:00:00,23.59,1176.0,1249.0,2425.0,11.7,25.2,0.0,54,10.2,
2023.06.17,Hirsch,00:00:00,23.59,783.0,769.0,1552.0,13.8,26.8,0.0,24,13.4,
2023.06.18,Hirsch,00:00:00,23.59,782.0,756.0,1538.0,13.1,30.2,0.0,53,13.4,
2023.06.19,Hirsch,00:00:00,23.59,1479.0,1565.0,3044.0,18.2,30.5,1.1,76,9.0,
2023.06.20,Hirsch,00:00:00,23.59,1689.0,1714.0,3403.0,17.2,32.6,5.0,74,10.8,
2023.06.21,Hirsch,00:00:00,23.59,1554.0,1625.0,3179.0,18.1,28.8,0.0,60,12.0,
2023.06.22,Hirsch,00:00:00,23.59,1270.0,1357.0,2627.0,17.7,34.5,20.3,54,12.1,
2023.06.23,Hirsch,00:00:00,23.59,788.0,810.0,1598.0,15.9,24.2,0.4,91,3.4,
2023.06.24,Hirsch,00:00:00,23.59,712.0,784.0,1496.0,15.7,25.5,0.0,58,8.0,
2023.06.25,Hirsch,00:00:00,23.59,791.0,752.0,1543.0,13.1,28.1,0.0,0,15.6,
2023.06.26,Hirsch,00:00:00,23.59,1580.0,1659.0,3239.0,15.0,31.9,0.0,39,11.0,
2023.06.27,Hirsch,00:00:00,23.59,1680.0,1715.0,3395.0,16.7,22.4,2.0,94,5.9,
2023.06.28,Hirsch,00:00:00,23.59,1481.0,1531.0,3012.0,12.9,23.6,0.0,60,7.5,
2023.06.29,Hirsch,00:00:00,23.59,1691.0,1743.0,3434.0,12.2,28.5,0.5,40,13.3,
2023.06.30,Hirsch,00:00:00,23.59,605.0,626.0,1231.0,16.3,22.2,18.1,96,1.1,
2023.06.01,Margareten,00:00:00,23.59,2428.0,2380.0,4808.0,12.2,25.5,0.0,64,12.8,
2023.06.02,Margareten,00:00:00,23.59,2397.0,2366.0,4763.0,12.7,25.7,0.0,45,15.1,
2023.06.03,Margareten,00:00:00,23.59,1886.0,1904.0,3790.0,11.8,23.5,0.0,11,13.5,
2023.06.04,Margareten,00:00:00,23.59,1616.0,1593.0,3209.0,9.9,24.1,0.0,50,12.7,
2023.06.05,Margareten,00:00:00,23.59,2074.0,2111.0,4185.0,13.4,23.1,0.0,85,7.0,
2023.06.06,Margareten,00:00:00,23.59,2297.0,2252.0,4549.0,12.5,23.0,0.0,56,7.7,
2023.06.07,Margareten,00:00:00,23.59,2370.0,2387.0,4757.0,11.3,25.7,0.0,9,14.2,
2023.06.08,Margareten,00:00:00,23.59,1471.0,1492.0,2963.0,11.3,26.2,7.1,54,11.1,
2023.06.09,Margareten,00:00:00,23.59,1893.0,1915.0,3808.0,13.1,26.0,0.0,24,13.5,
2023.06.10,Margareten,00:00:00,23.59,1778.0,1830.0,3608.0,13.0,25.3,0.0,29,11.3,
2023.06.11,Margareten,00:00:00,23.59,1742.0,1679.0,3421.0,13.8,26.0,0.0,11,14.3,
2023.06.12,Margareten,00:00:00,23.59,3112.0,3038.0,6150.0,14.2,25.3,0.0,0,15.4,
2023.06.13,Margareten,00:00:00,23.59,3201.0,3222.0,6423.0,11.8,24.0,0.0,0,15.5,
2023.06.14,Margareten,00:00:00,23.59,3310.0,3249.0,6559.0,9.6,24.7,0.0,13,13.6,
2023.06.15,Margareten,00:00:00,23.59,3221.0,3199.0,6420.0,12.3,24.2,0.0,49,7.8,
2023.06.16,Margareten,00:00:00,23.59,2854.0,2917.0,5771.0,11.7,25.2,0.0,54,10.2,
2023.06.17,Margareten,00:00:00,23.59,2350.0,2313.0,4663.0,13.8,26.8,0.0,24,13.4,
2023.06.18,Margareten,00:00:00,23.59,1993.0,1866.0,3859.0,13.1,30.2,0.0,53,13.4,
2023.06.19,Margareten,00:00:00,23.59,3303.0,3198.0,6501.0,18.2,30.5,1.1,76,9.0,
2023.06.20,Margareten,00:00:00,23.59,3409.0,3313.0,6722.0,17.2,32.6,5.0,74,10.8,
2023.06.21,Margareten,00:00:00,23.59,3247.0,3238.0,6485.0,18.1,28.8,0.0,60,12.0,
2023.06.22,Margareten,00:00:00,23.59,2995.0,2907.0,5902.0,17.7,34.5,20.3,54,12.1,
2023.06.23,Margareten,00:00:00,23.59,2103.0,2050.0,4153.0,15.9,24.2,0.4,91,3.4,
2023.06.24,Margareten,00:00:00,23.59,2294.0,2330.0,4624.0,15.7,25.5,0.0,58,8.0,
2023.06.25,Margareten,00:00:00,23.59,2105.0,1983.0,4088.0,13.1,28.1,0.0,0,15.6,
2023.06.26,Margareten,00:00:00,23.59,3299.0,3258.0,6557.0,15.0,31.9,0.0,39,11.0,
2023.06.27,Margareten,00:00:00,23.59,3187.0,3223.0,6410.0,16.7,22.4,2.0,94,5.9,
2023.06.28,Margareten,00:00:00,23.59,3103.0,3058.0,6161.0,12.9,23.6,0.0,60,7.5,
