Time,Dieselbrücke,Friedberger Straße östlich Afrabrücke,Friedrich-Ebert-Straße östlich Haltestelle Messe,Färberstraße/Gollwitzerstr.,Gögginger Straße südlich Rosenaustraße,Haunstetter Straße Höhe protestantischer Friedhof,Konrad Adenauer Allee Fahrradstraße,Postillionstraße südl. Roggenstraße,Rosenaustraße westlich Gögginger Straße,"Südlich A8-Unterführung, Ostseite",Ulrichsbrücke,Wagenhalsstraße,
2023-09-08 00:00:00,2125,3405,871,2081,3277,1628,3629,982,1840,1274,3114,1874,
2023-09-09 00:00:00,1667,3114,790,1685,2470,1266,2669,764,1441,1232,2409,1503,
2023-09-10 00:00:00,1391,3041,873,1414,1804,977,1858,810,1445,1687,1924,992,
2023-09-11 00:00:00,2328,3834,964,2194,3455,1719,3735,1000,2071,1276,3395,1409,
2023-09-12 00:00:00,2473,3854,1004,2426,3610,1909,3958,1027,2144,1389,3466,2000,
2023-09-13 00:00:00,1868,2649,699,1912,2972,1338,3150,668,1609,682,2483,1547,
2023-09-14 00:00:00,2208,3252,849,2287,3482,1631,3798,829,1968,895,2989,1727,
2023-09-15 00:00:00,2076,3415,840,2352,3653,1755,3809,914,1970,1089,3177,1915,
2023-09-16 00:00:00,1862,2926,728,1835,2528,1053,2651,797,1566,1215,2484,1508,
2023-09-17 00:00:00,1383,2708,738,1424,1823,977,1643,871,1334,1624,1789,792,
2023-09-18 00:00:00,1779,2746,686,1865,2894,1438,3229,692,1608,758,2414,1602,
2023-09-19 00:00:00,2053,3076,862,2210,3362,1645,3590,734,1909,1019,2843,1778,
2023-09-20 00:00:00,2312,3650,973,2385,3661,1863,3795,1056,2229,1322,3215,2052,
2023-09-21 00:00:00,2325,3540,900,2445,3725,1815,4050,1082,2195,1327,3166,2096,
2023-09-22 00:00:00,1056,1245,253,1152,1606,692,1732,300,911,299,1300,965,
2023-09-23 00:00:00,1268,1971,399,1339,2252,989,2430,745,1162,553,1858,1345,
2023-09-24 00:00:00,1310,2599,600,1224,1798,965,1831,573,1299,1134,2207,988,
2023-09-25 00:00:00,2150,3263,786,2158,3414,1614,3665,914,1946,1034,2875,1853,
2023-09-26 00:00:00,2357,3382,832,2282,3598,1648,3899,993,1904,1219,3004,2061,
2023-09-27 00:00:00,2267,3358,941,2317,3496,1736,3930,932,1996,1252,3033,2078,
2023-09-28 00:00:00,2289,3465,828,2352,3525,1854,3998,976,2131,1282,3184,2079,
2023-09-29 00:00:00,2222,3132,863,2380,3429,1557,3697,858,1924,1072,3018,1782,
2023-09-30 00:00:00,1497,2261,522,1438,2243,968,2367,560,1269,825,2222,1310,
2023-10-01 00:00:00,1462,2418,603,1243,1803,1017,1475,742,1277,1539,2170,775,
2023-10-02 00:00:00,1907,3365,816,2167,3298,1551,3537,926,1859,1172,3243,1742,
2023-10-03 00:00:00,1346,2477,725,1438,1645,1048,1436,626,1390,1728,2203,831,
2023-10-04 00:00:00,2245,3204,816,2206,3608,1768,3717,837,1951,965,3121,1856,
2023-10-05 00:00:00,2067,3140,727,2107,3621,1732,3724,777,1954,932,3085,1864,
2023-10-06 00:00:00,2018,3158,702,2200,3402,1578,3759,814,1866,986,3046,1835,
2023-10-07 00:00:00,1510,2271,537,1438,2314,1167,2366,826,1263,691,2219,1466,
2023-10-08 00:00:00,1040,1783,466,1007,1515,817,1388,508,1093,730,1777,745,
2023-10-09 00:00:00,2003,2804,820,2094,3259,1732,3524,763,1871,868,2751,1777,
2023-10-10 00:00:00,2271,3439,852,2362,3596,1892,3983,915,2132,1193,3057,2206,
2023-10-11 00:00:00,2465,3571,1048,2235,3681,2005,4027,963,2160,1212,3223,1929,
2023-10-12 00:00:00,2253,3226,913,2168,3488,1850,3802,897,1972,973,2906,1905,
2023-10-13 00:00:00,2287,3454,886,2480,3473,1909,3780,947,2092,1114,2989,1887,
2023-10-14 00:00:00,992,1060,232,896,1403,624,1488,218,733,207,1198,896,
2023-10-15 00:00:00,619,853,172,615,852,441,856,156,611,785,988,477,
2023-10-16 00:00:00,1837,2461,851,1917,3005,1572,3184,553,1665,618,2396,1786,
2023-10-17 00:00:00,1748,2257,835,1871,3049,1627,3147,529,1561,521,2318,1653,
2023-10-18 00:00:00,1704,2239,892,1730,2787,1586,3012,509,1556,511,2315,1768,
2023-10-19 00:00:00,1750,2187,777,1678,2872,1515,3057,475,1646,500,2207,1633,
2023-10-20 00:00:00,1709,2426,712,1786,3022,1397,3171,509,1599,570,2430,1741,
2023-10-21 00:00:00,971,1408,311,1073,1827,729,1844,264,947,582,1519,1042,
2023-10-22 00:00:00,1032,1902,443,1041,1564,829,1347,533,1101,858,1551,808,
2023-10-23 00:00:00,1861,2625,941,1939,3023,1674,3409,679,1774,716,2479,1584,
2023-10-24 00:00:00,1452,1920,769,1529,2352,1360,2672,433,1366,458,1840,1351,
2023-10-25 00:00:00,1729,2315,921,1828,2734,1559,3148,591,1524,544,2164,1684,
2023-10-26 00:00:00,1533,2023,703,1577,2441,1465,2852,451,1427,414,1889,1476,
2023-10-27 00:00:00,1372,1873,500,1518,2362,1079,2403,336,1342,384,1749,1356,
2023-10-28 00:00:00,1128,1658,405,1195,2009,881,1998,551,1023,487,1667,1244,
2023-10-29 00:00:00,959,1535,420,897,1108,694,1149,450,919,823,1248,613,
2023-10-30 00:00:00,1553,2317,775,1406,2527,1495,2756,610,1304,533,2161,1335,
2023-10-31 00:00:00,1432,1828,691,1465,2331,1327,2557,409,1273,327,1857,1378,
2023-11-01 00:00:00,962,1598,471,974,1364,720,1250,419,926,753,1222,658,
2023-11-02 00:00:00,1147,1312,502,1001,1820,988,1947,301,935,289,1389,897,
2023-11-03 00:00:00,1212,1438,489,1065,1767,946,2088,358,1001,272,1528,1004,
2023-11-04 00:00:00,1042,1221,275,844,1388,561,1614,297,779,301,1204,984,
2023-11-05 00:00:00,427,671,213,462,755,420,765,82,473,172,593,463,
2023-11-06 00:00:00,1719,2278,782,1807,2642,1509,3131,596,1594,574,2159,1475,
2023-11-07 00:00:00,1769,2395,928,1875,2840,1615,3123,592,1630,576,2175,1517,
2023-11-08 00:00:00,1682,2405,905,1757,2804,1614,3076,553,1658,522,2181,1663,
2023-11-09 00:00:00,1642,2177,773,1813,2755,1527,2963,513,1609,514,2074,1589,
2023-11-10 00:00:00,1393,1795,556,1586,2283,1126,2455,348,1332,392,1749,1370,
2023-11-11 00:00:00,852,1148,247,935,1456,642,1623,289,760,201,1312,989,
2023-11-12 00:00:00,500,788,193,567,746,401,823,115,520,218,655,455,
2023-11-13 00:00:00,1068,1192,498,1141,1587,885,1812,227,994,271,1145,847,
2023-11-14 00:00:00,1143,1545,634,1353,1760,1042,2074,267,1077,308,1538,1169,
2023-11-15 00:00:00,1250,1838,738,1507,2269,1161,2457,322,1347,370,1717,1299,
2023-11-16 00:00:00,1495,1754,690,1493,2170,1164,2398,421,1352,404,1699,2020,
2023-11-17 00:00:00,1172,1512,490,1355,1778,927,1969,285,1147,282,1378,1367,
2023-11-18 00:00:00,891,1229,293,979,1449,529,1576,237,772,282,1091,1095,
2023-11-19 00:00:00,527,850,202,647,743,344,824,171,585,259,683,574,
2023-11-20 00:00:00,1607,2235,821,1667,2622,1420,2949,543,1476,485,2019,1880,
2023-11-21 00:00:00,1388,1936,736,1644,2281,1357,2602,434,1365,416,1709,2253,
2023-11-22 00:00:00,1430,1699,674,1370,2130,1114,2359,339,1218,353,1648,1824,
2023-11-23 00:00:00,1513,2029,751,1633,2403,1298,2781,462,1429,503,1869,1539,
2023-11-24 00:00:00,936,1027,370,1027,1309,650,1495,196,778,226,1036,889,
2023-11-25 00:00:00,522,693,161,647,909,336,940,137,508,87,683,578,
2023-11-26 00:00:00,259,372,120,331,399,245,502,79,250,385,370,393,
2023-11-27 00:00:00,1097,1456,601,1307,1914,1003,2015,311,1035,327,1288,1386,
2023-11-28 00:00:00,901,1069,562,1023,1456,803,1604,217,856,223,1009,1212,
2023-11-29 00:00:00,1222,1526,604,1342,2080,1074,2244,326,1216,330,1582,1562,
2023-11-30 00:00:00,1082,1241,485,1148,1648,862,1901,300,932,282,1163,1549,
2023-12-01 00:00:00,752,734,267,817,917,475,1181,220,525,157,704,717,
2023-12-02 00:00:00,207,161,40,234,251,162,408,97,81,13,119,138,
2023-12-03 00:00:00,188,168,23,195,171,125,398,74,106,37,100,139,
2023-12-04 00:00:00,587,515,206,531,612,354,841,208,349,107,444,1002,
2023-12-05 00:00:00,690,713,261,586,817,467,1014,214,466,114,572,871,
2023-12-06 00:00:00,807,896,352,721,1217,545,1267,239,673,113,755,786,
2023-12-07 00:00:00,968,1149,417,959,1442,684,1614,302,741,125,940,893,
2023-12-08 00:00:00,844,891,273,940,1242,512,1387,239,622,169,834,690,
2023-12-09 00:00:00,546,701,135,558,914,329,1047,168,448,39,605,555,
2023-12-10 00:00:00,374,560,130,520,673,304,703,125,431,67,485,378,
2023-12-11 00:00:00,1171,1566,551,1321,1933,974,2132,341,1098,292,1350,,
2023-12-12 00:00:00,1104,1368,491,1227,1732,868,1849,260,1051,270,583,1084,
2023-12-13 00:00:00,1211,1512,560,1284,2064,968,2093,312,1143,270,1351,1237,
2023-12-14 00:00:00,1118,1632,462,1359,2053,927,2132,343,1179,298,1439,1231,
2023-12-15 00:00:00,1102,1600,377,1383,1864,887,2239,262,1060,263,1458,1423,
2023-12-16 00:00:00,716,1154,184,956,1296,555,1467,354,667,106,999,894,
2023-12-17 00:00:00,428,762,174,589,798,325,834,177,572,206,666,468,
2023-12-18 00:00:00,1166,1734,546,1289,2224,993,2494,411,1195,324,1572,1589,
2023-12-19 00:00:00,1264,1840,562,1347,2348,1070,2582,428,1236,406,1643,1352,
2023-12-20 00:00:00,1067,1405,467,1232,1645,791,2067,247,955,245,1302,1229,
2023-12-21 00:00:00,801,1069,320,1032,1471,612,1777,167,810,185,1041,853,
2023-12-22 00:00:00,576,674,158,842,977,347,1277,98,590,100,706,711,
2023-12-23 00:00:00,339,487,67,507,669,170,913,68,374,63,502,559,
2023-12-24 00:00:00,217,333,50,352,304,152,414,53,277,173,320,265,
2023-12-25 00:00:00,289,454,108,320,312,189,389,108,262,160,428,228,
2023-12-26 00:00:00,369,591,110,324,437,199,460,146,322,172,493,278,
2023-12-27 00:00:00,796,1224,224,805,1221,439,1297,306,678,340,1150,850,
2023-12-28 00:00:00,760,1144,197,766,1270,431,1296,240,672,252,1088,923,
2023-12-29 00:00:00,730,1153,190,854,1258,476,1360,233,634,287,1138,881,
2023-12-30 00:00:00,713,1036,227,831,1228,695,1370,280,605,306,1037,808,
2023-12-31 00:00:00,343,566,113,401,527,257,541,119,352,157,479,295,
2024-01-01 00:00:00,337,648,120,431,506,236,478,115,337,236,455,233,
2024-01-02 00:00:00,498,576,163,524,770,340,839,112,372,126,553,524,
2024-01-03 00:00:00,741,888,237,797,1198,482,1212,166,634,190,991,842,
2024-01-04 00:00:00,680,887,277,769,1159,594,1272,167,616,212,913,870,
2024-01-05 00:00:00,775,1127,360,851,1379,547,1502,248,680,254,1079,893,
2024-01-06 00:00:00,294,369,148,233,389,249,532,79,270,81,352,346,
2024-01-07 00:00:00,206,275,116,251,287,171,397,48,222,40,266,201,
2024-01-08 00:00:00,870,1069,360,808,1216,714,1499,250,749,238,950,1205,
2024-01-09 00:00:00,956,1187,400,896,1336,738,1541,244,808,229,1047,783,
2024-01-10 00:00:00,1100,1246,386,976,1454,828,1747,250,933,255,1196,868,
2024-01-11 00:00:00,965,1171,383,931,1408,707,1682,235,824,254,1234,776,
2024-01-12 00:00:00,848,1026,293,780,1358,656,1604,233,808,222,1066,820,
2024-01-13 00:00:00,459,498,121,440,760,338,890,159,401,99,592,445,
2024-01-14 00:00:00,316,478,148,358,487,285,570,106,361,119,486,298,
2024-01-15 00:00:00,1015,1220,410,977,1334,702,1660,263,820,293,1157,938,
2024-01-16 00:00:00,834,942,381,780,1229,668,1331,246,612,251,942,625,
2024-01-17 00:00:00,662,714,278,578,809,492,860,165,466,163,667,416,
2024-01-18 00:00:00,977,1162,360,1014,1327,741,1646,242,790,241,1054,866,
2024-01-19 00:00:00,748,896,302,868,1153,569,1364,237,715,201,945,717,
2024-01-20 00:00:00,491,665,112,534,752,363,896,130,438,102,619,498,
2024-01-21 00:00:00,294,493,96,359,492,273,541,96,333,98,387,221,
2024-01-22 00:00:00,864,1166,394,957,1379,747,1620,226,812,224,1059,760,
2024-01-23 00:00:00,1104,1540,445,1190,1626,881,1872,275,986,212,1273,1026,
2024-01-24 00:00:00,1057,1252,387,1076,1471,748,1567,198,864,211,1076,861,
2024-01-25 00:00:00,1243,1685,513,1380,1910,980,2178,406,1133,331,1424,1155,
2024-01-26 00:00:00,1032,1283,344,1019,1528,680,1777,265,920,255,1245,878,
2024-01-27 00:00:00,752,1178,271,875,1354,640,1433,385,746,267,1139,899,
2024-01-28 00:00:00,578,1002,224,615,787,431,746,238,534,342,692,377,
2024-01-29 00:00:00,1271,1716,499,1442,1961,982,2248,466,1161,406,1556,1087,
2024-01-30 00:00:00,1334,1841,567,1508,2131,1116,2271,441,1238,,1647,1199,
2024-01-31 00:00:00,1372,1887,577,1533,2210,1116,2346,478,1203,375,1648,1223,
2024-02-01 00:00:00,,,,,,,410,,,,,,
