datum,zaehlstelle,richtung_1,richtung_2,gesamt,min.temp,max.temp,niederschlag,bewoelkung,sonnenstunden,kommentar,min-temp,max-temp
2018-05-08,Kreuther,198.0,341.0,539.0,11.0,24.1,0.0,34,14.2,,,
2018-05-09,Kreuther,169.0,269.0,438.0,10.1,22.5,1.2,43,11.4,,,
2018-05-10,Kreuther,101.0,235.0,336.0,9.7,22.6,1.0,75,9.9,,,
2018-05-11,Kreuther,165.0,237.0,402.0,9.2,21.4,0.0,75,9.7,,,
2018-05-12,Kreuther,99.0,177.0,276.0,11.4,26.4,0.0,65,10.8,,,
2018-05-13,Kreuther,85.0,140.0,225.0,12.0,26.1,10.6,48,10.3,,,
2018-05-14,Kreuther,143.0,199.0,342.0,13.1,22.1,0.0,91,3.3,,,
2018-05-15,Kreuther,143.0,212.0,355.0,10.0,17.2,9.5,80,4.8,,,
2018-05-16,Kreuther,91.0,110.0,201.0,9.5,13.2,22.3,98,0.2,,,
2018-05-17,Kreuther,118.0,154.0,272.0,10.1,16.9,5.8,96,2.6,,,
2018-05-18,Kreuther,145.0,225.0,370.0,10.7,20.8,0.0,74,9.7,,,
2018-05-19,Kreuther,49.0,113.0,162.0,8.8,21.1,20.4,74,8.0,,,
2018-05-20,Kreuther,59.0,95.0,154.0,11.6,21.4,0.4,99,2.9,,,
2018-05-21,Kreuther,106.0,193.0,299.0,10.0,24.4,0.0,35,12.1,,,
2018-05-22,Kreuther,139.0,225.0,364.0,10.7,25.0,0.0,90,10.9,,,
2018-05-23,Kreuther,120.0,207.0,327.0,13.9,24.3,1.6,96,4.8,,,
2018-05-24,Kreuther,83.0,104.0,187.0,13.1,21.4,28.7,94,2.7,,,
2018-05-25,Kreuther,158.0,208.0,366.0,11.1,25.1,0.0,28,12.8,,,
2018-05-26,Kreuther,118.0,204.0,322.0,12.2,25.7,0.0,84,12.4,,,
2018-05-27,Kreuther,110.0,204.0,314.0,13.8,27.0,0.0,93,10.9,,,
2018-05-28,Kreuther,152.0,247.0,399.0,14.3,29.0,0.0,70,12.2,,,
2018-05-29,Kreuther,149.0,219.0,368.0,15.3,27.0,26.3,96,10.2,,,
2018-05-30,Kreuther,143.0,238.0,381.0,16.1,26.9,0.0,65,10.5,,,
2018-05-31,Kreuther,108.0,169.0,277.0,16.4,28.3,13.4,64,10.3,,,
2018-06-01,Kreuther,119.0,141.0,260.0,15.0,24.2,1.3,95,6.3,,,
2018-06-02,Kreuther,108.0,149.0,257.0,15.2,24.4,0.0,51,10.9,,,
2018-06-03,Kreuther,128.0,240.0,368.0,14.2,27.2,0.0,25,13.0,,,
2018-06-04,Kreuther,202.0,342.0,544.0,14.3,28.1,0.0,18,15.0,,,
2018-06-05,Kreuther,233.0,344.0,577.0,15.9,27.9,0.0,18,13.3,,,
2018-06-06,Kreuther,213.0,266.0,479.0,15.6,28.4,3.5,70,9.5,,,
2018-06-07,Kreuther,156.0,220.0,376.0,14.8,25.3,5.7,93,5.1,,,
2018-06-08,Kreuther,152.0,245.0,397.0,16.0,27.8,0.1,79,8.2,,,
2018-06-09,Kreuther,110.0,192.0,302.0,15.8,27.7,8.7,76,10.5,,,
2018-06-10,Kreuther,81.0,166.0,247.0,16.9,26.5,0.1,56,11.2,,,
2018-06-11,Kreuther,179.0,265.0,444.0,17.1,29.7,2.2,50,9.6,,,
2018-06-12,Kreuther,124.0,183.0,307.0,15.3,24.1,61.7,95,2.2,,,
2018-06-13,Kreuther,70.0,102.0,172.0,12.1,15.5,12.6,95,0.0,,,
2018-06-14,Kreuther,235.0,379.0,614.0,10.7,19.4,0.0,68,6.4,,,
2018-06-15,Kreuther,201.0,288.0,489.0,11.1,22.4,0.0,65,12.0,,,
2018-06-16,Kreuther,119.0,199.0,318.0,10.7,25.1,0.0,26,14.0,,,
2018-06-17,Kreuther,85.0,170.0,255.0,14.1,24.2,10.7,89,6.3,,,
2018-06-18,Kreuther,192.0,288.0,480.0,15.2,23.0,0.0,79,6.7,,,
2018-06-19,Kreuther,240.0,338.0,578.0,14.0,25.3,0.0,48,8.6,,,
2018-06-20,Kreuther,222.0,330.0,552.0,14.4,28.2,0.0,6,15.0,,,
2018-06-21,Kreuther,180.0,318.0,498.0,15.3,29.4,0.7,56,9.1,,,
2018-06-22,Kreuther,178.0,230.0,408.0,10.0,17.2,0.0,33,11.3,,,
2018-06-23,Kreuther,106.0,143.0,249.0,8.9,18.5,0.0,83,7.4,,,
2018-06-24,Kreuther,74.0,128.0,202.0,12.6,19.8,2.8,99,4.6,,,
2018-06-25,Kreuther,143.0,210.0,353.0,11.1,19.5,0.0,96,2.6,,,
2018-06-26,Kreuther,221.0,295.0,516.0,11.1,21.9,0.0,50,8.9,,,
2018-06-27,Kreuther,193.0,328.0,521.0,11.7,22.7,1.8,49,7.8,,,
2018-06-28,Kreuther,80.0,130.0,210.0,11.6,15.7,20.7,94,0.0,,,
2018-06-29,Kreuther,152.0,180.0,332.0,14.6,23.8,0.0,85,4.3,,,
2018-06-30,Kreuther,140.0,234.0,374.0,15.0,26.7,0.0,29,12.4,,,
2018-07-01,Kreuther,95.0,190.0,285.0,12.2,23.5,0.0,0,15.6,,,
2018-07-02,Kreuther,208.0,330.0,538.0,11.0,24.5,0.0,8,15.6,,,
2018-07-03,Kreuther,232.0,330.0,562.0,12.0,26.6,0.0,71,12.8,,,
2018-07-04,Kreuther,229.0,308.0,537.0,16.1,26.9,0.2,86,7.7,,,
2018-07-05,Kreuther,199.0,280.0,479.0,13.7,26.0,8.9,81,5.9,,,
2018-07-06,Kreuther,68.0,112.0,180.0,15.4,20.7,13.7,98,0.5,,,
2018-07-07,Kreuther,158.0,216.0,374.0,13.9,24.8,0.0,41,12.3,,,
2018-07-08,Kreuther,146.0,225.0,371.0,15.3,25.5,0.0,63,12.2,,,
2018-07-09,Kreuther,223.0,326.0,549.0,13.3,26.8,0.0,73,12.5,,,
2018-07-10,Kreuther,175.0,271.0,446.0,15.2,24.4,4.3,94,3.4,,,
2018-07-11,Kreuther,205.0,279.0,484.0,12.7,19.8,0.0,75,6.1,,,
2018-07-12,Kreuther,214.0,319.0,533.0,12.1,23.3,0.0,25,12.9,,,
2018-07-13,Kreuther,203.0,291.0,494.0,13.0,27.3,0.0,6,14.3,,,
2018-07-14,Kreuther,107.0,148.0,255.0,14.8,27.9,2.1,66,8.2,,,
2018-07-15,Kreuther,115.0,182.0,297.0,15.1,27.7,5.1,73,9.4,,,
2018-07-16,Kreuther,138.0,197.0,335.0,15.0,25.4,0.1,74,7.6,,,
2018-07-17,Kreuther,215.0,282.0,497.0,15.0,26.8,4.7,56,10.1,,,
2018-07-18,Kreuther,261.0,344.0,605.0,16.0,28.2,0.0,19,13.5,,,
2018-07-19,Kreuther,244.0,342.0,586.0,14.6,28.2,0.0,30,13.5,,,
2018-07-20,Kreuther,200.0,295.0,495.0,14.7,29.9,7.1,61,11.5,,,
2018-07-21,Kreuther,53.0,58.0,111.0,16.3,20.3,26.0,98,0.5,,,
2018-07-22,Kreuther,20.0,34.0,54.0,15.9,18.5,18.1,96,0.0,,,
2018-07-23,Kreuther,173.0,237.0,410.0,14.0,25.0,3.0,81,13.0,,,
2018-07-24,Kreuther,238.0,371.0,609.0,13.0,28.0,0.0,4,14.0,,,
2018-07-25,Kreuther,211.0,315.0,526.0,16.5,30.7,0.7,24,11.6,,,
2018-07-26,Kreuther,205.0,333.0,538.0,16.9,29.0,0.0,11,14.3,,,
2018-07-27,Kreuther,221.0,344.0,565.0,16.8,29.8,0.0,15,13.4,,,
2018-07-28,Kreuther,103.0,160.0,263.0,17.1,30.0,0.5,56,10.0,,,
2018-07-29,Kreuther,114.0,160.0,274.0,18.8,29.8,0.0,89,12.3,,,
2018-07-30,Kreuther,202.0,290.0,492.0,18.7,32.3,0.0,10,12.5,,,
2018-07-31,Kreuther,207.0,311.0,518.0,17.5,33.7,0.0,6,14.0,,,
2018-08-01,Kreuther,186.0,294.0,480.0,20.8,34.3,0.0,29,12.3,,,
2018-08-02,Kreuther,194.0,284.0,478.0,19.3,31.3,0.0,53,12.1,,,
2018-08-03,Kreuther,155.0,234.0,389.0,19.7,32.7,0.0,33,13.2,,,
2018-08-04,Kreuther,122.0,126.0,248.0,19.2,34.2,0.0,38,12.3,,,
2018-08-05,Kreuther,85.0,161.0,246.0,21.4,31.9,0.0,38,11.8,,,
2018-08-06,Kreuther,200.0,280.0,480.0,18.6,32.0,0.0,89,12.7,,,
2018-08-07,Kreuther,179.0,273.0,452.0,20.5,32.0,0.4,70,6.8,,,
2018-08-08,Kreuther,194.0,286.0,480.0,18.8,30.4,0.0,50,11.1,,,
2018-08-09,Kreuther,155.0,251.0,406.0,17.9,35.1,22.6,69,10.4,,,
2018-08-10,Kreuther,64.0,93.0,157.0,13.7,18.6,8.5,83,0.2,,,
2018-08-11,Kreuther,110.0,169.0,279.0,12.4,24.7,0.0,56,12.8,,,
2018-08-12,Kreuther,105.0,191.0,296.0,12.0,28.8,0.0,25,13.8,,,
2018-08-13,Kreuther,140.0,180.0,320.0,17.3,30.1,25.1,58,8.7,,,
2018-08-14,Kreuther,109.0,157.0,266.0,16.4,23.9,0.0,96,3.8,,,
2018-08-15,Kreuther,105.0,208.0,313.0,16.7,25.7,0.0,51,10.3,,,
2018-08-16,Kreuther,156.0,236.0,392.0,15.3,27.8,0.0,9,13.5,,,
2018-08-17,Kreuther,158.0,226.0,384.0,14.5,29.0,0.0,36,12.7,,,
2018-08-18,Kreuther,85.0,129.0,214.0,18.0,27.4,0.0,75,10.3,,,
2018-08-19,Kreuther,95.0,146.0,241.0,16.6,30.1,0.0,26,12.7,,,
2018-08-20,Kreuther,159.0,217.0,376.0,18.4,29.7,0.0,38,12.7,,,
2018-08-21,Kreuther,177.0,249.0,426.0,16.7,29.8,0.0,10,12.3,,,
2018-08-22,Kreuther,167.0,223.0,390.0,16.3,31.5,0.0,14,13.0,,,
2018-08-23,Kreuther,137.0,170.0,307.0,19.6,29.9,0.2,73,9.5,,,
2018-08-24,Kreuther,79.0,96.0,175.0,14.6,23.1,3.4,91,0.8,,,
2018-08-25,Kreuther,38.0,63.0,101.0,10.5,17.8,6.1,96,0.0,,,
2018-08-26,Kreuther,76.0,128.0,204.0,9.5,18.5,0.0,76,8.8,,,
2018-08-27,Kreuther,159.0,210.0,369.0,8.3,25.5,0.0,59,9.9,,,
2018-08-28,Kreuther,146.0,227.0,373.0,14.4,25.9,0.0,68,7.9,,,
2018-08-29,Kreuther,173.0,262.0,435.0,13.1,29.2,6.9,64,10.4,,,
2018-08-30,Kreuther,49.0,77.0,126.0,14.6,18.9,7.1,96,0.0,,,
2018-08-31,Kreuther,54.0,62.0,116.0,13.3,15.3,20.8,98,0.0,,,
2018-09-01,Kreuther,20.0,30.0,50.0,11.0,13.4,8.7,98,0.0,,,
2018-09-02,Kreuther,39.0,64.0,103.0,11.5,16.7,0.2,100,0.0,,,
2018-09-03,Kreuther,122.0,173.0,295.0,12.5,19.4,24.5,99,2.9,,,
2018-09-04,Kreuther,72.0,77.0,149.0,14.2,19.7,11.0,94,3.1,,,
2018-09-05,Kreuther,178.0,250.0,428.0,12.3,24.7,0.0,34,11.1,,,
2018-09-06,Kreuther,172.0,224.0,396.0,12.3,25.5,11.5,58,11.6,,,
2018-09-07,Kreuther,85.0,136.0,221.0,14.5,23.0,2.0,94,2.6,,,
2018-09-08,Kreuther,77.0,133.0,210.0,12.7,21.9,0.0,63,7.5,,,
2018-09-09,Kreuther,104.0,165.0,269.0,11.1,24.7,0.0,73,12.2,,,
2018-09-10,Kreuther,175.0,279.0,454.0,11.3,25.5,0.0,54,10.9,,,
2018-09-11,Kreuther,193.0,282.0,475.0,13.9,27.8,0.0,74,12.0,,,
2018-09-12,Kreuther,200.0,294.0,494.0,14.2,29.3,0.0,14,12.1,,,
2018-09-13,Kreuther,166.0,250.0,416.0,15.7,25.3,13.7,88,3.1,,,
2018-09-14,Kreuther,103.0,131.0,234.0,14.3,21.1,0.9,83,2.3,,,
2018-09-15,Kreuther,63.0,84.0,147.0,11.3,21.0,0.0,65,3.9,,,
2018-09-16,Kreuther,109.0,152.0,261.0,9.5,23.6,0.8,63,10.7,,,
2018-09-17,Kreuther,197.0,278.0,475.0,14.5,25.8,0.0,28,11.0,,,
2018-09-18,Kreuther,208.0,307.0,515.0,14.2,28.0,0.5,36,10.1,,,
2018-09-19,Kreuther,203.0,282.0,485.0,14.5,25.5,0.0,43,7.4,,,
2018-09-20,Kreuther,209.0,291.0,500.0,13.2,27.7,0.0,21,11.7,,,
2018-09-21,Kreuther,162.0,233.0,395.0,11.7,28.6,3.0,61,8.3,,,
2018-09-22,Kreuther,61.0,89.0,150.0,11.1,17.6,8.3,94,7.9,,,
2018-09-23,Kreuther,41.0,77.0,118.0,9.7,25.6,14.2,86,4.8,,,
2018-09-24,Kreuther,132.0,162.0,294.0,5.8,13.6,0.0,53,5.9,,,
2018-09-25,Kreuther,152.0,249.0,401.0,4.2,13.1,0.0,16,8.8,,,
2018-09-26,Kreuther,133.0,256.0,389.0,2.7,17.4,0.0,80,10.5,,,
2018-09-27,Kreuther,153.0,238.0,391.0,6.1,22.5,0.0,4,11.6,,,
2018-09-28,Kreuther,140.0,230.0,370.0,8.6,21.7,0.0,25,10.7,,,
2018-09-29,Kreuther,52.0,115.0,167.0,5.8,16.2,0.0,55,8.3,,,
2018-09-30,Kreuther,60.0,144.0,204.0,3.4,20.5,18.7,11,11.1,,,
2018-10-01,Kreuther,54.0,77.0,131.0,7.2,13.4,10.9,98,0.3,,,
2018-10-02,Kreuther,114.0,209.0,323.0,5.3,11.8,0.0,95,3.9,,,
2018-10-03,Kreuther,36.0,65.0,101.0,9.1,14.5,0.0,96,0.5,,,
2018-10-04,Kreuther,142.0,200.0,342.0,5.8,17.2,0.0,11,10.0,,,
2018-10-05,Kreuther,116.0,189.0,305.0,4.9,20.8,0.0,41,11.1,,,
2018-10-06,Kreuther,76.0,127.0,203.0,8.3,23.2,0.4,96,7.3,,,
2018-10-07,Kreuther,60.0,112.0,172.0,11.2,20.9,0.0,85,1.0,,,
2018-10-08,Kreuther,163.0,257.0,420.0,9.4,18.4,0.0,55,4.2,,,
2018-10-09,Kreuther,175.0,245.0,420.0,9.9,18.4,0.0,71,3.0,,,
2018-10-10,Kreuther,178.0,254.0,432.0,10.5,20.6,0.0,41,7.5,,,
2018-10-11,Kreuther,185.0,269.0,454.0,8.6,25.1,0.0,29,10.0,,,
2018-10-12,Kreuther,158.0,236.0,394.0,11.0,24.6,0.0,20,10.3,,,
2018-10-13,Kreuther,91.0,197.0,288.0,8.6,22.3,0.0,0,10.6,,,
2018-10-14,Kreuther,107.0,195.0,302.0,8.1,25.0,0.0,0,10.5,,,
2018-10-15,Kreuther,186.0,253.0,439.0,7.5,23.2,0.0,0,10.0,,,
2018-10-16,Kreuther,189.0,261.0,450.0,7.7,22.2,0.0,5,10.1,,,
2018-10-17,Kreuther,187.0,252.0,439.0,7.1,20.9,0.0,3,10.1,,,
2018-10-18,Kreuther,157.0,218.0,375.0,6.3,19.4,0.0,73,9.4,,,
2018-10-19,Kreuther,145.0,210.0,355.0,6.6,17.4,0.0,51,5.0,,,
2018-10-20,Kreuther,68.0,101.0,169.0,6.3,15.5,0.0,81,3.4,,,
2018-10-21,Kreuther,70.0,117.0,187.0,3.9,14.5,0.0,46,7.7,,,
2018-10-22,Kreuther,148.0,236.0,384.0,2.0,13.4,0.0,31,9.9,,,
2018-10-23,Kreuther,127.0,179.0,306.0,7.2,13.5,0.2,99,1.0,,,
2018-10-24,Kreuther,81.0,136.0,217.0,10.2,12.8,3.7,98,0.0,,,
2018-10-25,Kreuther,119.0,200.0,319.0,10.1,15.4,0.0,88,4.3,,,
2018-10-26,Kreuther,159.0,217.0,376.0,7.2,17.4,0.0,79,6.8,,,
2018-10-27,Kreuther,15.0,23.0,38.0,3.4,8.8,24.5,95,0.0,,,
2018-10-28,Kreuther,14.0,15.0,29.0,2.0,4.3,4.4,98,0.0,,,
2018-10-29,Kreuther,80.0,107.0,187.0,3.2,15.1,1.5,94,0.2,,,
2018-10-30,Kreuther,88.0,159.0,247.0,2.0,15.5,0.0,51,1.8,,,
2018-10-31,Kreuther,86.0,139.0,225.0,1.2,12.3,0.0,81,3.8,,,
2018-11-01,Kreuther,29.0,63.0,92.0,6.0,14.5,0.0,76,1.7,,,
2018-11-02,Kreuther,70.0,104.0,174.0,5.6,10.7,0.5,100,0.6,,,
2018-11-03,Kreuther,44.0,54.0,98.0,7.8,10.9,0.0,100,0.0,,,
2018-11-04,Kreuther,30.0,62.0,92.0,9.1,10.7,0.0,100,0.0,,,
2018-11-05,Kreuther,143.0,188.0,331.0,6.4,17.9,0.0,73,6.1,,,
2018-11-06,Kreuther,178.0,229.0,407.0,5.5,21.2,0.0,69,6.9,,,
2018-11-07,Kreuther,159.0,200.0,359.0,6.6,17.3,0.0,54,7.8,,,
2018-11-08,Kreuther,132.0,173.0,305.0,7.4,14.6,0.0,69,2.4,,,
2018-11-09,Kreuther,135.0,178.0,313.0,6.9,10.6,0.0,100,0.0,,,
2018-11-10,Kreuther,77.0,106.0,183.0,5.8,13.3,0.2,66,5.7,,,
2018-11-11,Kreuther,49.0,86.0,135.0,6.0,15.8,0.0,58,5.8,,,
2018-11-12,Kreuther,172.0,216.0,388.0,3.8,17.7,0.0,29,9.1,,,
2018-11-13,Kreuther,156.0,204.0,360.0,3.9,13.7,0.1,79,2.2,,,
2018-11-14,Kreuther,129.0,170.0,299.0,1.8,6.6,0.0,73,0.0,,,
2018-11-15,Kreuther,138.0,177.0,315.0,1.7,5.5,0.0,99,0.0,,,
2018-11-16,Kreuther,129.0,169.0,298.0,0.9,5.5,0.0,64,3.3,,,
2018-11-17,Kreuther,46.0,71.0,117.0,0.0,7.5,0.0,9,8.4,,,
2018-11-18,Kreuther,35.0,66.0,101.0,-1.4,5.3,1.1,26,8.5,,,
2018-11-19,Kreuther,93.0,116.0,209.0,-0.7,0.6,0.1,98,0.0,,,
2018-11-20,Kreuther,125.0,163.0,288.0,-1.1,6.8,0.0,45,7.0,,,
2018-11-21,Kreuther,92.0,155.0,247.0,-1.4,1.3,0.0,100,0.0,,,
2018-11-22,Kreuther,110.0,153.0,263.0,0.6,6.0,0.0,91,4.5,,,
2018-11-23,Kreuther,129.0,176.0,305.0,-0.3,2.5,0.0,100,0.0,,,
2018-11-24,Kreuther,28.0,32.0,60.0,2.4,7.6,1.1,96,0.3,,,
2018-11-25,Kreuther,21.0,46.0,67.0,0.5,4.2,0.8,98,0.0,,,
2018-11-26,Kreuther,69.0,111.0,180.0,0.3,3.3,14.8,98,0.0,,,
2018-11-27,Kreuther,75.0,91.0,166.0,-0.6,1.6,2.3,95,0.0,,,
2018-11-28,Kreuther,95.0,126.0,221.0,-1.8,1.3,0.0,84,0.0,,,
2018-11-29,Kreuther,109.0,142.0,251.0,-1.7,2.4,0.0,95,5.9,,,
2018-11-30,Kreuther,91.0,123.0,214.0,-0.3,5.2,4.1,98,0.0,,,
2018-12-01,Kreuther,38.0,72.0,110.0,3.7,9.6,0.0,96,2.4,,,
2018-12-02,Kreuther,20.0,36.0,56.0,3.5,11.9,8.1,98,0.1,,,
2018-12-03,Kreuther,116.0,137.0,253.0,9.8,14.3,1.1,99,1.7,,,
2018-12-04,Kreuther,100.0,155.0,255.0,3.9,10.6,2.2,84,0.4,,,
2018-12-05,Kreuther,119.0,154.0,273.0,3.7,6.1,2.3,100,0.0,,,
2018-12-06,Kreuther,107.0,144.0,251.0,4.0,11.5,0.0,98,1.0,,,
2018-12-07,Kreuther,103.0,171.0,274.0,8.3,13.5,0.0,99,1.1,,,
2018-12-08,Kreuther,30.0,45.0,75.0,4.6,8.3,2.8,85,3.5,,,
2018-12-09,Kreuther,18.0,26.0,44.0,4.2,9.1,15.9,98,0.0,,,
2018-12-10,Kreuther,88.0,110.0,198.0,0.5,4.7,3.5,94,0.1,,,
2018-12-11,Kreuther,87.0,101.0,188.0,0.2,2.1,1.5,95,0.6,,,
2018-12-12,Kreuther,69.0,82.0,151.0,-0.4,1.2,0.7,98,0.0,,,
2018-12-13,Kreuther,99.0,105.0,204.0,-2.1,0.1,0.0,99,0.0,,,
2018-12-14,Kreuther,74.0,118.0,192.0,-2.6,-1.8,0.0,100,0.0,,,
2018-12-15,Kreuther,42.0,44.0,86.0,-4.7,-1.8,0.0,85,0.0,,,
2018-12-16,Kreuther,14.0,26.0,40.0,-5.4,3.1,0.8,93,0.0,,,
2018-12-17,Kreuther,50.0,88.0,138.0,-2.9,4.2,0.2,98,0.7,,,
2018-12-18,Kreuther,82.0,112.0,194.0,-1.2,6.4,0.0,61,7.3,,,
2018-12-19,Kreuther,69.0,122.0,191.0,-2.6,4.4,1.6,100,0.0,,,
2018-12-20,Kreuther,81.0,119.0,200.0,2.2,8.0,0.0,91,5.6,,,
2018-12-21,Kreuther,71.0,97.0,168.0,4.4,11.3,3.7,98,0.1,,,
2018-12-22,Kreuther,28.0,49.0,77.0,7.6,11.7,8.3,99,0.1,,,
2018-12-23,Kreuther,10.0,16.0,26.0,6.6,11.2,16.5,98,0.0,,,
2018-12-24,Kreuther,11.0,19.0,30.0,2.0,11.7,3.6,96,0.2,,,
2018-12-25,Kreuther,16.0,20.0,36.0,-2.1,2.2,0.0,75,0.0,,,
2018-12-26,Kreuther,14.0,27.0,41.0,-3.8,1.4,0.0,48,7.3,,,
